date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:34:59	65429/65429	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Joe-Pyle_0-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Joe-Pyle_0-min.png	(from https://www.nexusmentalhealth.com/)
16:34:59	3954/3954	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_pCqeI411sVqMjF7f2fKhUUOV4yKaxxQp7FHSELuxGGc.2g5bmie0CWfVbbOg32zvwXHEUfmS0mqFc0I_Z7vrtvM.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_pCqeI411sVqMjF7f2fKhUUOV4yKaxxQp7FHSELuxGGc.2g5bmie0CWfVbbOg32zvwXHEUfmS0mqFc0I_Z7vrtvM.55fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:00	4644/4644	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:21%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_1h5CQIoBI2XdL_2xDByEN7QZglJO5V5EnTwpEAX1e7I.8BwI3nxC_OdBnX_pXcnxyWWULCNn-in4KcLloXninYA.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_1h5CQIoBI2XdL_2xDByEN7QZglJO5V5EnTwpEAX1e7I.8BwI3nxC_OdBnX_pXcnxyWWULCNn-in4KcLloXninYA.5cfe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:00	13704/13704	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:21%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_nKlW0s1eP3bGjyfbSHP4guHgnuCQ2V_IbkgMZ4UdzO4.MTHCcdAQ1524jW6nLa3EtNqF_1TujsKyr8qksEY7n6w.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_nKlW0s1eP3bGjyfbSHP4guHgnuCQ2V_IbkgMZ4UdzO4.MTHCcdAQ1524jW6nLa3EtNqF_1TujsKyr8qksEY7n6w.5dfe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:00	1488/1488	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_mjv4qhOv2_1-EQeYpZwvWqHcMokP3Cu36uHh9tRNXFY.CJF84Dv0PjH3KPaqgwzS-NJS45qPbXaVePB7UAw-uH8.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_mjv4qhOv2_1-EQeYpZwvWqHcMokP3Cu36uHh9tRNXFY.CJF84Dv0PjH3KPaqgwzS-NJS45qPbXaVePB7UAw-uH8.5efe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:00	4306/4306	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:22%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_ezwJb8QjKN82W11Y2widYXtFt5DfOo-fgZxIg_9sAik.s0ftg9DcYKonxRNsyujPK8mZFoHu6DwZvsB0967odSI.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_ezwJb8QjKN82W11Y2widYXtFt5DfOo-fgZxIg_9sAik.s0ftg9DcYKonxRNsyujPK8mZFoHu6DwZvsB0967odSI.5ffe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:00	63968/63968	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Frame%2090%20(1)-min.png	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2024-05/Frame%2090%20(1)-min.png	(from https://www.nexusmentalhealth.com/)
16:35:00	8053/8053	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_KKcnkUdYKB53TMNVsf6RrHXCgsIpqtdkf2utxTGblLc.ynu_A6j2Wzd1B6Vw6BTQ8qyocstdbrEa04BlYLcbHiE.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_KKcnkUdYKB53TMNVsf6RrHXCgsIpqtdkf2utxTGblLc.ynu_A6j2Wzd1B6Vw6BTQ8qyocstdbrEa04BlYLcbHiE.60fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:01	79872/79872	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Apr%202025%2012:58:14%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2025-04/Rachel_Self.jpg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2025-04/Rachel_Self.jpg	(from https://www.nexusmentalhealth.com/)
16:35:01	506/506	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_3V5UYvHeGVCTCI6-0G9MShZMkOTjpmWzauUa17REJYg.Skr0Jc5GUKefc-pdZvCEo932Y2orIBO4a5uHTzer7YM.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_3V5UYvHeGVCTCI6-0G9MShZMkOTjpmWzauUa17REJYg.Skr0Jc5GUKefc-pdZvCEo932Y2orIBO4a5uHTzer7YM.61fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:01	79352/79352	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Apr%202025%2008:53:48%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2025-04/B_Wong.jpg	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/2025-04/B_Wong.jpg	(from https://www.nexusmentalhealth.com/)
16:35:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Nov%202025%2011:05:01%20GMT	http://static.addtoany.com/menu/page.js	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/static.addtoany.com/menu/page.93.delayed	(from https://www.nexusmentalhealth.com/)
16:35:02	1358/1358	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_3PPDECkkWmZprRXP5fGfqH5tOkTJcwB21__r7fjPUh4.FM0QEgk5sXswUR2j_HZSngwH1zEUr0v2J8mHf-3ngls.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_3PPDECkkWmZprRXP5fGfqH5tOkTJcwB21__r7fjPUh4.FM0QEgk5sXswUR2j_HZSngwH1zEUr0v2J8mHf-3ngls.63fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:02	3521/3521	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_GrQl3TMVBdSFgif7bkvIVoCWbf9SY3sm8jianc5MBYI.a7xJmtDE8RvIy3x-q9FvAIJ1W6CbYZd3rd0FQNL3Q-s.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_GrQl3TMVBdSFgif7bkvIVoCWbf9SY3sm8jianc5MBYI.a7xJmtDE8RvIy3x-q9FvAIJ1W6CbYZd3rd0FQNL3Q-s.64fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:02	22513/22513	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_7SLROedAOygMVqhG50yRRbiZ1w7AmAy9Wx63Se_hrEo.RHHoh3qOJXKfC_izkCzBQeHAM9lKs2tMLnwwXJQddec.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_7SLROedAOygMVqhG50yRRbiZ1w7AmAy9Wx63Se_hrEo.RHHoh3qOJXKfC_izkCzBQeHAM9lKs2tMLnwwXJQddec.62fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:03	2319/2319	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:24%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_dOdL6MKe8Xi7Kps6emaAgxWRpDXYc7U7glpIUKIBOiA.XAp-Kcb5FZvnj1DJvOdVsSEE04SX1ckhOvPcQwTj6ho.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_dOdL6MKe8Xi7Kps6emaAgxWRpDXYc7U7glpIUKIBOiA.XAp-Kcb5FZvnj1DJvOdVsSEE04SX1ckhOvPcQwTj6ho.66fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:03	4283/4283	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:23%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_4bZGp8eSSkr0AcYEB06FWt2zMZLqDhKxz6gEhKnO5X0.-_wJjs2BWnIoDstNCjVUMdohPAm1Cb6KMFLzNQnyets.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_4bZGp8eSSkr0AcYEB06FWt2zMZLqDhKxz6gEhKnO5X0.-_wJjs2BWnIoDstNCjVUMdohPAm1Cb6KMFLzNQnyets.65fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:03	3179/3179	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dd9c934d8cf51a92e622ab2f377d1ee1%22	https://static.addtoany.com/menu/page.js	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/static.addtoany.com/menu/page.js	(from https://www.nexusmentalhealth.com/)
16:35:03	54786/54786	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js__TF0_87cNnB7zfFuH5jalW1RMKzKj__FtRNXnDln7eA.LbmYeeNvT-Bo1K2wExK2EJO_Hm8zkO7p3Daf1NdLzbM.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js__TF0_87cNnB7zfFuH5jalW1RMKzKj__FtRNXnDln7eA.LbmYeeNvT-Bo1K2wExK2EJO_Hm8zkO7p3Daf1NdLzbM.69fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:03	849/849	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:25%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_YSBqDrGfkyMrsn-wT-lty4BnE7uEji7vl0zKC_-Z0BE.oLTnTHb9AUCZyGIMu_xYoE6Miz_LA_c24mSOzHiEwxU.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_YSBqDrGfkyMrsn-wT-lty4BnE7uEji7vl0zKC_-Z0BE.oLTnTHb9AUCZyGIMu_xYoE6Miz_LA_c24mSOzHiEwxU.67fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:03	957/957	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:27%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_9X0Wy804vuh87KuB6xNsO2AgTOYU6GWYVLjlZUZNxhU.rAFodBN-i0kbBpfeKu1WRGYx2zY4Lndg3kqcQ3nEP7g.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_9X0Wy804vuh87KuB6xNsO2AgTOYU6GWYVLjlZUZNxhU.rAFodBN-i0kbBpfeKu1WRGYx2zY4Lndg3kqcQ3nEP7g.922ad8.dela	(from https://www.nexusmentalhealth.com/)
16:35:04	354/354	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:21%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_ykLxvKp5rvcarVrf36wQkum3dKR3rl-G_-w1QumySTw.ikup2Su_4IByHFAHX4rmMY3BfaDu_RDNTQ5xXSrcX2c.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_ykLxvKp5rvcarVrf36wQkum3dKR3rl-G_-w1QumySTw.ikup2Su_4IByHFAHX4rmMY3BfaDu_RDNTQ5xXSrcX2c.95fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:04	402/402	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2006%20Oct%202025%2005:54:13%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_dgld6FZx50RT47qjiA1Llqo1V9zCwrvgpUlNCtZX_9U.9ggyQaihWujMt8SzPW76uT3pa7pPTsNAiehUdt8b9Vo.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_dgld6FZx50RT47qjiA1Llqo1V9zCwrvgpUlNCtZX_9U.9ggyQaihWujMt8SzPW76uT3pa7pPTsNAiehUdt8b9Vo.96fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:04	326/326	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:26%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_612Wz4wINHVhv9kDksHIUHa1Ua0L14eysUG33a5CROU.rwYcj70KS7V4qlDog8ZvmsY6eUDBj9yNsC-PMAjbl_g.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_612Wz4wINHVhv9kDksHIUHa1Ua0L14eysUG33a5CROU.rwYcj70KS7V4qlDog8ZvmsY6eUDBj9yNsC-PMAjbl_g.972ad8.dela	(from https://www.nexusmentalhealth.com/)
16:35:04	17490/17490	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:26%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_byOkanflQIo-mk6PGPRwc_UGveq83LdF2p4OMGRPu5g.AkACO5iScIeD1RQGCl_IodWQzn_GWtkLnqBKNqVQoYs.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_byOkanflQIo-mk6PGPRwc_UGveq83LdF2p4OMGRPu5g.AkACO5iScIeD1RQGCl_IodWQzn_GWtkLnqBKNqVQoYs.982ad8.dela	(from https://www.nexusmentalhealth.com/)
16:35:05	40431/40431	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Nov%202025%2011:05:04%20GMT	https://www.nexusmentalhealth.com/get	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/get	(from http://assets.adobedtm.com/3f0d2e2dbd42/4020afc76329/launch-9f3a8c3caa57.min.js)
16:35:05	5687/5687	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:26%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_14jXgrIXge971kfkg-uVQ2hrRkCbWqpyAIIJeDq6Iv8.xh542dh7d84czMNglX_RTbjPD2jp4DX8pXGZ1Drh9wo.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_14jXgrIXge971kfkg-uVQ2hrRkCbWqpyAIIJeDq6Iv8.xh542dh7d84czMNglX_RTbjPD2jp4DX8pXGZ1Drh9wo.99fe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:05	1798/1798	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:26%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_GKwYjcoM9HdCDO4-PclDs9fR1jnVyjUeQQJhnwWGOU8.m6_4mgdVHLLJE2DG4cEmveoSBE54WEw2WBG-DztFMP8.js?v=10.5.0	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_GKwYjcoM9HdCDO4-PclDs9fR1jnVyjUeQQJhnwWGOU8.m6_4mgdVHLLJE2DG4cEmveoSBE54WEw2WBG-DztFMP8.9afe04.dela	(from https://www.nexusmentalhealth.com/)
16:35:05	633/633	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:26%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_sV1fkLV3DOpjaFuKAXdRtJ3CynK4wrpReDeXLS9HRH0.mxb8aSNaW_mDrhv0fOcG0StpiyZRj_LPCCNszaAfnW8.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_sV1fkLV3DOpjaFuKAXdRtJ3CynK4wrpReDeXLS9HRH0.mxb8aSNaW_mDrhv0fOcG0StpiyZRj_LPCCNszaAfnW8.9b2ad8.dela	(from https://www.nexusmentalhealth.com/)
16:35:05	9707/9707	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:26%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_CWfHQhztCI4yNLLinOaGFiXL8wL4IlJJlXigC6YTp7k.e3YIkc4FDypwMtG61BzR5sX8Ar_Q6lqAu0QYGya1aSo.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_CWfHQhztCI4yNLLinOaGFiXL8wL4IlJJlXigC6YTp7k.e3YIkc4FDypwMtG61BzR5sX8Ar_Q6lqAu0QYGya1aSo.9c2ad8.dela	(from https://www.nexusmentalhealth.com/)
16:35:06	7483/7483	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:26%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_37-NbwdHJJAEwM62IYCqFmVwXiIX88IpBKOPU4CC5Co.Sjp0QAhLOCjrGetCSvDStNMzth1aobVICahDsj2q42E.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_37-NbwdHJJAEwM62IYCqFmVwXiIX88IpBKOPU4CC5Co.Sjp0QAhLOCjrGetCSvDStNMzth1aobVICahDsj2q42E.9d2ad8.dela	(from https://www.nexusmentalhealth.com/)
16:35:06	311/311	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Nov%202025%2011:05:06%20GMT	https://www.nexusmentalhealth.com/helpers/getObjectProperty.js	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/helpers/getObjectProperty.js	(from http://assets.adobedtm.com/3f0d2e2dbd42/4020afc76329/launch-9f3a8c3caa57.min.js)
16:35:06	35941/35941	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:26%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js__GDnw0w2EbUAH55aEqULHBWu6VmBRlqbTqcmxuH7SgA.eY-KWey744LT4typgHGPEJmWwXWfutytI4BufyE2434.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js__GDnw0w2EbUAH55aEqULHBWu6VmBRlqbTqcmxuH7SgA.eY-KWey744LT4typgHGPEJmWwXWfutytI4BufyE2434.9e2ad8.dela	(from https://www.nexusmentalhealth.com/)
16:36:11	12264/12264	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:26%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_xmCz4MgdOQcXWmwnRNYxCWI4maF-fEEk5UHB3Y3ZXSU.7IsIMR5pUjQ40qsxW43segoWUiTLhBs0bg6XNhx77Do.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_xmCz4MgdOQcXWmwnRNYxCWI4maF-fEEk5UHB3Y3ZXSU.7IsIMR5pUjQ40qsxW43segoWUiTLhBs0bg6XNhx77Do.9f2ad8.dela	(from https://www.nexusmentalhealth.com/)
16:36:11	449/449	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:27%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_6M7hEfXYzgi-pmmC8I5PxgpLhqyYpErTmkvqAWymd9c.H3QLG7tqOoi-Y0EWRMsGiMKPis9mg_fViHSP83TM3fQ.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_6M7hEfXYzgi-pmmC8I5PxgpLhqyYpErTmkvqAWymd9c.H3QLG7tqOoi-Y0EWRMsGiMKPis9mg_fViHSP83TM3fQ.a02ad8.dela	(from https://www.nexusmentalhealth.com/)
16:36:12	545/545	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:27%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_pt7tVHP5LikhDaZmfNErikjS-5asi1DOXbSAOtEfXpU.eBWpkDhfDJ7VpfTThLTZvRMItG42Xz8naPa8Sd-ZtA4.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_pt7tVHP5LikhDaZmfNErikjS-5asi1DOXbSAOtEfXpU.eBWpkDhfDJ7VpfTThLTZvRMItG42Xz8naPa8Sd-ZtA4.a22ad8.dela	(from https://www.nexusmentalhealth.com/)
16:36:15	229/229	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:27%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_bqKBJzbK7QoecoLowEqtE8B-wjUpQPYR2kljpHQk3E8.eyih9wDI3_uTyDoCcR804LG4YvXHHQA1ucld3NCzeQc.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_bqKBJzbK7QoecoLowEqtE8B-wjUpQPYR2kljpHQk3E8.eyih9wDI3_uTyDoCcR804LG4YvXHHQA1ucld3NCzeQc.a12ad8.dela	(from https://www.nexusmentalhealth.com/)
16:36:15	107102/107102	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2006:34:08%20GMT	https://www.nexusmentalhealth.com/?	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/indexd41d.html	(from http://assets.adobedtm.com/3f0d2e2dbd42/4020afc76329/launch-9f3a8c3caa57.min.js)
16:36:15	293/293	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:27%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_OWhAUGW7ceMRNy2NPyD1tu_csV0aEAC_snATwmPgAsc.MjCeZXVrN47U6VxqgSnfbvvu8UIJhQR9FORze6hAZXs.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_OWhAUGW7ceMRNy2NPyD1tu_csV0aEAC_snATwmPgAsc.MjCeZXVrN47U6VxqgSnfbvvu8UIJhQR9FORze6hAZXs.a32ad8.dela	(from https://www.nexusmentalhealth.com/)
16:36:15	525/525	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:34:27%20GMT	https://www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_5Vwk5UWT5BQBtAy4gcpvt_CwQODn8ssi3PcyD_A12Nw.pbG_rfoVmJWTj-ZH-Xy32FGBW4rQzN8FdA-FL2S-D8I.js?t5hzjk	C:/Users/YQ864SU/Downloads/nexusmentalhealth/nexusmentalhealth/www.nexusmentalhealth.com/sites/g/files/qhldwo10806/files/js/optimized/js_5Vwk5UWT5BQBtAy4gcpvt_CwQODn8ssi3PcyD_A12Nw.pbG_rfoVmJWTj-ZH-Xy32FGBW4rQzN8FdA-FL2S-D8I.a42ad8.dela	(from https://www.nexusmentalhealth.com/)
